price_lag,garage_spaces,total_livable_area,med_hh_inc,number_of_rooms,number_of_bathrooms,depth,off_street_open,fireplaces,interior_condition,number_stories,pct_white,number_of_bedrooms,exterior_condition,dist_to_commerce,year_built,tot_pop,total_area,sale_price,musa_id,hood_price_class_expensive,hood_price_class_least_expensive,hood_price_class_less_expensive,hood_price_class_more_expensive,hood_price_class_most_expensive,building_type_price_class_expensive,building_type_price_class_least_expensive,building_type_price_class_less_expensive,building_type_price_class_more_expensive,building_type_price_class_most_expensive,quality_grade_high,quality_grade_lowest,quality_grade_mid,to_predict
164829,0,1150,47740,5,2,139,1231,0,2,2,0.023622047244094488,3,4,1353.732648772795,1960,5207,2225,261000,12607,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
164626.6666666667,1,1532,37808,5,1,93,3685,0,4,1,0.026572187776793623,4,4,768.9454982119208,1956,3387,1562,180000,12608,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
232060.00000000003,0,1246,60641,4,1,67,1553,0,3,2,0.7714878009886781,3,4,763.2175537466483,1925,6271,988,295000,12609,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
209300,0,672,39672,3,1,63,749,0,2,2,0.37538864342988054,2,4,1139.3715735894677,1920,6111,756,30000,12610,0,0,1,0,0,0,0,1,0,0,0,1,0,MODELLING
251789.99999999997,0,2280,55577,5,1,80,408,0,4,2,0.8566567418119949,4,4,972.6844663626794,1965,2351,1600,274000,12611,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
250786.3487179487,1,1824,55577,5,1,71,1254,0,4,2,0.8566567418119949,4,4,1653.1753168509033,1925,2351,1136,420000,12612,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
73752.53925428781,0,830,27619,4,1,50,598,0,4,2,0.3512521933322699,3,4,32.45081591908326,1920,6269,700,55000,12613,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
457506.00000000006,1,1614,87838,4,1,111,8440,0,4,2,0.7342637425234976,3,4,3323.5439559583137,1961,3511,6438,480000,12614,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
199866.66666666666,1,1176,52879,4,1,100,2348,0,4,2,0.29441860465116276,3,4,681.8469064836216,1950,4300,3095,150000,12615,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
384403.3333333333,0,2250,14310,6,2,170,205,3,4,3,0.246875,4,4,0,1925,960,6909,500000,12616,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
245966.66666666672,1,1626,29167,4,1,85,1804,0,4,2,0.048880089097883925,3,5,1337.153415621855,1915,8081,1445,310000,12617,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
228642.2666666667,1,1152,53947,4,1,120,1588,0,4,2,0.5536472014548394,3,4,995.7518233174663,1961,4949,1879,220000,12618,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
175793.33333333334,0,1024,41211,4,1,70,2930,0,4,2,0.5762619372442019,3,4,2241.469297029808,1940,3665,1126,180200,12619,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
197790.46666666667,1,1176,28621,4,1,92,2225,0,4,2,0.42791145332050046,3,4,481.24034334751104,1950,5195,1495,192000,12620,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
371760,0,1594,66851,4,1,64,467,0,4,3,0.6420345489443378,3,4,61.30088295980041,1915,4168,1066,282400,12621,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
392133.3333333333,0,1659,66851,5,1,54,703,0,4,3,0.6420345489443378,4,3,0,1915,4168,787,300000,12622,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
325040,1,1296,77740,5,2,102,7759,0,3,2,0.8083414475819539,3,4,2776.2001152430944,1965,6162,2679,320000,12623,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
269131.6666666666,0,1296,70441,4,1,147,12457,0,4,2,0.9076030660865962,3,4,582.6424164744833,1973,4827,2668,315000,12624,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
282866.6666666667,1,1600,77740,4,1,90,9175,0,4,2,0.8083414475819539,3,4,1924.3643148858123,1964,6162,1795,320000,12625,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
277266.6666666667,1,1400,77740,5,1,108,9001,0,4,2,0.8083414475819539,4,4,1934.8204673004511,1973,6162,2167,275000,12626,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
254093.39999999997,1,1368,74074,4,1,100,9809,0,4,2,0.6862790163180877,3,4,711.6093526065273,1969,4351,1800,315000,12627,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
254473.33333333328,0,1838,46799,4,1,95,2622,0,4,2,0.7902321857485989,3,4,1712.9926830986406,1957,3747,11159,403000,12628,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
77499.99999999999,0,1110,26025,4,1,45,1979,0,4,2,0.012654320987654321,3,4,1226.2492407663242,1925,3240,634,125000,12629,0,1,0,0,0,0,1,0,0,0,0,0,1,MODELLING
223463.3333333333,0,1190,61633,4,2,53,1725,0,2,1,0.7523260141421659,2,2,977.642207588189,1905,5374,742,315000,12630,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
262893.3333333334,0,1660,43235,5,1,90,5291,0,4,2,0.07057529078906004,4,4,1228.4004447625293,1965,6362,1615,317000,12631,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
497358.73333333334,1,2179,81582,4,1,114,9229,0,4,1,0.7280174068859593,3,4,5439.079460407294,1965,7813,8778,526000,12632,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
1355966.666666667,0,1224,106902,4,2,50,761,2,3,2,0.828409650418513,2,4,206.28624867276574,1900,4062,600,756000,12633,0,0,0,0,1,0,0,0,1,0,0,0,1,MODELLING
134610,0,1200,33478,4,1,110,2581,0,4,2,0.022722003246000464,3,4,584.339013892046,1925,4313,1666,135000,12634,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
465633.3333333333,0,1040,81476,4,1,44,652,0,4,3,0.7747342600163533,3,4,0,1855,4892,704,340000,12635,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
304000,1,1230,53785,4,1,105,3459,0,4,1,0.8708175734652313,3,4,2095.656644729565,1960,3437,6583,375000,12636,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
290034.2,1,1360,96081,4,1,95,5290,0,2,2,0.9622955784373107,3,4,1370.1290783958627,1973,6604,1892,308000,12637,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
292347.6666666667,1,1360,96081,4,1,100,8394,0,4,2,0.9622955784373107,3,4,1802.7146038060048,1973,6604,2000,319000,12638,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
78937.2,0,1320,26025,4,1,100,1230,0,4,2,0.012654320987654321,3,4,484.4555532368634,1925,3240,1579,78000,12639,0,1,0,0,0,0,1,0,0,0,0,0,1,MODELLING
265960,0,1660,43235,5,1,90,5291,0,4,2,0.07057529078906004,4,4,1120.1820847805975,1965,6362,1611,271000,12640,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
123753.33333333334,1,1188,28981,4,1,70,3145,0,4,2,0.06373672151635076,3,4,1511.5195554440177,1925,4801,1120,78000,12641,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
442852.8,1,2291,81582,6,2,105,11087,0,4,1,0.7280174068859593,4,4,5953.221102910235,1965,7813,7350,557000,12642,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
284066.6666666666,0,1459,29656,4,1,104,565,0,4,3,0.12742175856929955,3,5,237.7133013862742,1920,2684,1437,175000,12643,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
457266.6666666667,1,2043,78438,5,2,83,1615,1,3,3,0.6871345029239766,3,4,2400.687309137468,2005,2394,1652,420000,12644,1,0,0,0,0,1,0,0,0,0,0,0,1,MODELLING
146100,1,1180,39048,4,1,126,2894,0,4,2,0.019783698232656292,3,4,256.9190799447237,1925,3791,1889,60000,12645,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
199153.33333333334,0,1132,41941,5,2,139,420,0,4,2,0.10049627791563276,3,4,0,1925,4030,2085,200000,12646,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
303666.6666666667,1,1152,21917,4,1,90,1442,0,4,2,0.19581523884721674,3,4,122.41516410391434,1964,2533,1755,250000,12647,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
75566.93333333333,1,1120,20951,4,1,74,1467,0,4,2,0.030303030303030304,3,4,626.6487330497238,1939,2475,1288,70000,12648,0,1,0,0,0,0,1,0,0,0,0,0,1,MODELLING
236860,1,1470,46286,4,1,121,2690,0,4,2,0.004819277108433735,3,4,1130.759089084751,1925,6640,1815,115000,12649,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
988200,0,2311,118750,7,3,100,684,1,3,3,0.8344573881054568,4,4,0,1800,1631,1600,1100000,12650,0,0,0,0,1,0,0,0,1,0,0,0,1,MODELLING
1174610,0,1329,84843,5,2,40,605,0,3,3,0.6743049190345249,3,4,0,1850,3273,633,750000,12651,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
79489.33333333334,0,1020,30531.30275241118,4,1,47,1420,0,4,2,0.42094017094017094,3,4,507.5370648382125,1935,2340,721,115000,12652,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
57800.00000000001,0,998,19125,4,1,60,2354,0,4,2,0.3719552337063858,3,3,625.1666049337942,1935,4557,900,15000,12653,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
54166.666666666664,0,896,25417,4,1,50,1403,0,4,2,0.22975557917109457,3,4,342.1685566994342,1935,4705,700,76500,12654,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
852533.2666666666,1,1260,139514,4,1,90,567,0,4,2,0.7760333226529958,3,3,856.9728507601518,1966,3121,1624,540000,12655,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
551833.2666666666,0.7,1260,139514,7,3,84,1060,0,2,2,0.7760333226529958,4,2,1201.286147380039,1971,3121,1510,589000,12656,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
107760,0,1284,28192,4,1,71,901,0,4,2,0.022696929238985315,3,4,148.65661256709012,1925,2996,1101,220000,12657,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
169566.59999999998,1,1300,36974,4,1,64,4079,0,4,1,0.003878975950349108,3,4,550.3697004969177,1925,3867,1024,100000,12658,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
215999.99999999994,1,1728,30182,5,1,110,4615,0,3,1,0.03340325964176214,4,3,1273.0359576959956,1920,6197,2750,299900,12659,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
138372.66666666666,0,1200,24497,4,1,112,2094,0,4,2,0.014189041693953285,3,4,12.316320466065973,1925,4581,1710,80000,12660,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
155140,0,1116,39688,4,1,68,1998,0,4,2,0.120157215047726,3,4,1227.4236382001636,1936,5343,1227,245000,12661,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
385474.6,0,828,83021,4,1,0,4098,0,4,1,0.6343882853094001,3,4,1536.2933573069479,1970,2117,4249.225882352941,170000,12662,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
191589.53333333335,0,1274,39643,4,1,70,2203,0,4,2,0.2071026722925457,3,4,883.5389836394199,1939,2844,1050,115000,12663,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
59351.600000000006,0,1496,28149,4,1,55,1394,0,4,2,0.10296474358974358,3,4,888.6852505014941,1925,2496,2268,77500,12664,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
111659.99999999999,1,1044,43235,6,1,68,1337,0,4,2,0.07057529078906004,3,4,258.89047317407443,1920,6362,1113,185000,12665,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
279160,1,1330,78574,4,1,85,4738,0,4,2,0.8456351375979588,3,4,806.4726493620637,1964,5487,3354,355000,12666,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
289173.3333333333,0,1288,70441,4,1,110,9903,0,4,2,0.9076030660865962,3,4,1618.4402287265002,1959,4827,1998,306000,12667,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
268946.73333333334,1,1368,74074,4,1,100,9809,0,4,2,0.6862790163180877,3,3,1017.0855913439052,1969,4351,1800,260000,12668,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
140319.93333333335,0,832,43132,3,1,70,3913,0,4,2,0.06198642372275813,2,4,527.2126235963002,1953,5598,1072,140000,12669,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
135326.66666666666,1,1200,53889,4,1,70,4319,0,4,2,0.12632531678303593,3,4,956.27077586731275,1953,7734,1050,165000,12670,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
379993.3333333333,0,1063,77358,1,1,0,460,0,3,1,0.5847427132061893,3,4,0,1900,2779,1408.7335220125785,320000,12671,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
230666.66666666666,1,1440,42031,4,1,100,7025,0,4,2,0.0582053354890865,3,4,1717.116389091246,1925,1237,1998,30000,12672,0,0,1,0,0,0,0,1,0,0,0,1,0,MODELLING
262126.6666666667,0,1020,63726,4,1,45,656,0,5,2,0.8014103297122165,3,4,242.4799658561148,1920,5247,675,171115,12673,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
341566.6666666666,0,1573,36365,6,3,48,1334,0,1,3,0.410240841934831,3,4,116.20410528976332,2016,4941,768,415000,12674,1,0,0,0,0,1,0,0,0,0,0,0,1,MODELLING
236520,0,1868,75972,4,1,0,3161,0,4,1,0.9747340425531915,3,4,918.5015011369355,1972,4512,2960.166666666667,289900,12675,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
560140,0,505,78438,2,1,0,636,0,3,1,0.7781983345950038,1,3,0,1900,2642,779.75,290000,12676,0,0,0,0,1,0,0,1,0,0,0,0,1,MODELLING
377966.6666666667,1,965,79435,3,1,0,528,0,3,1,0.6028266512835304,2,4,0,1970,3467,1243.1,350000,12677,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
93666.66666666666,0,1226,34303,4,1,59,1237,0,4,1,0.060842433697347896,3,4,274.6388440650175,1920,2564,901,80000,12678,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
219474.33333333337,0,1820,32195,4,1,87,1940,0,3,1,0.1452638270820089,3,3,868.0071392902137,1915,3146,1370,299900,12679,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
182960,0,1280,38610,5,2,65,1341,0,2,2,0.1109681569636539,3,2,421.046788596879,1925,6218,1061,310000,12680,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
125512.4666666667,1,1408,29167,5,2,75,791,0,2,2,0.048880089097883925,3,2,260.12424611038875,1900,8081,1200,305000,12681,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
379393.26666666666,0,1320,49282,4,1,60,1434,0,4,2,0.2906482465462274,3,4,207.75504927430183,1923,1882,960,150000,12682,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
230466.66666666666,1,1136,50870,4,1,96,2552,0,4,2,0.4764999244370561,3,4,142.97573232056436,1925,6617,1575,230000,12683,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
203400,0,1017,53678,5,2,62,1999,0,2,2,0.45256854711629374,3,2,1439.5654505006037,1925,6346,930,280000,12684,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
140613.33333333337,0,896,15995,4,1,40,1282,0,4,2,0.10141206675224647,3,4,151.84734362489695,1920,3116,560,60000,12685,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
395036.6666666667,0,1500,54286,4,1,67,746,0,4,2,0.3698074974670719,3,4,672.4754111528265,1925,2961,1072,141000,12686,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
206220,0,780,53678,4,1,48,2003,0,4,2,0.45256854711629374,3,4,914.3408764612707,1925,6346,672,160000,12687,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
191166.66666666666,1,1196,16862,4,1,200,3347,0,4,2,0.10689082606890826,3,4,541.6559714169291,1920,4818,3223,230625,12688,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
197699.99999999997,1,1302,42202,4,1,80,2293,0,4,2,0.2287213369607462,3,4,807.8305258843434,1950,5146,1470,235000,12689,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
186866.66666666663,1,1148,28529,4,1,93,2134,0,4,2,0.4382229232386961,3,4,1169.1673519823973,1950,3804,1499,220000,12690,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
299333.3333333334,1,1120,42988,4,1,110,3821,0,4,1,0.5969467827079469,3,3,1857.0132876183495,1960,7009,3139,280000,12691,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
305799.06666666665,2,2070,42988,4,1,111,2434,0,4,2,0.5969467827079469,3,4,675.9388545871843,1950,7009,5525,430000,12692,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
323340,1,1760,58370,5,1,75,1753,0,4,2,0.6559463528123717,4,4,763.0618001879235,1956,7307,2253,295000,12693,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
201281,0,618,27491,3,1,0,716,0,4,1,0.3384968445209409,2,4,515.7806205733976,2007,1743,1187.4067444219068,161000,12694,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
455885.0666666667,0,740,71905,2,1,0,637,0,4,1,0.8096707818930041,1,4,0,1970,2916,1457.0791666666669,300000,12695,0,0,0,0,1,0,0,1,0,0,0,0,1,MODELLING
460433.3333333334,0,1815,87784,5,2,36.45,240,0,1,1,0.5974197816738339,3,1,166.1753116571747,2014,3023,1176.9,476000,12696,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
377966.6666666667,1,674,79435,1,1,0,528,0,4,1,0.6028266512835304,3,3,0,1970,3467,1668.6799999999998,257000,12697,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
477860,0,509,54286,1,1,0,749,0,4,1,0.3698074974670719,3,4,243.9028053897833,1900,2961,1032.0384615384614,160000,12698,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
532033.3333333333,0.7,1134,121770,5,2,98,660,0,1,2,0.5593860090588827,2,1,0,2021,3974,1755,465000,12699,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
353526.6666666667,0,1561,36365,6,3,46,1334,0,1,3,0.410240841934831,3,4,159.4726001320165,2018,4941,690,432500,12700,1,0,0,0,0,1,0,0,0,0,0,0,1,MODELLING
288013.3333333333,0,840,63726,3,1,50,1247,0,3,2,0.8014103297122165,2,4,739.6039993588003,1920,5247,750,287500,12701,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
164960,0,1050,43132,4,1,69,2911,0,4,2,0.06198642372275813,3,4,509.915989504289,1953,5598,1031,120000,12702,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
255473.3333333333,0,1216,80470,4,1,94,301,0,2,2,0.21863160240695342,3,2,0,1900,4487,1863,185000,12703,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
366343.33333333326,1,1656,56181,5,2,100,3602,0,3,2,0.798669366502748,3,3,1948.3580763401546,1966,3457,2650,410000,12704,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
243266.6666666667,1,2392,53947,4,1,150,2090,0,4,2,0.5536472014548394,3,3,568.9415911039129,1965,4949,11775,415000,12705,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
125260.00000000001,1,1800,41211,4,1,100,1061,0,3,3,0.5762619372442019,3,4,723.2018311280111,1925,3665,3000,285000,12706,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
212840.53333333335,0,1152,53947,4,1,98,1443,0,4,2,0.5536472014548394,3,4,614.3173773612217,1962,4949,1588,250000,12707,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
110326.59999999999,0,996,25556,3,1,80,353,0,4,2,0.17475083056478405,2,4,587.366435771757,1920,4515,1133,147500,12708,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
234513.33333333337,1,1430,51881,4,1,110,2155,0,4,1,0.0745945945945946,3,4,1468.3183166770502,1965,2775,8250,305000,12709,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
152540,1,1080,43132,4,1,74,3403,0,4,2,0.06198642372275813,3,4,952.0714446763404,1940,5598,1108,155000,12710,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
543600,0,720,81476,3,1,22,1178,0,4,3,0.7747342600163533,2,4,0,1920,4892,352,361000,12711,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
81800,0,1020,30403,4,1,57,1384,0,4,2,0.01588201928530913,3,6,764.514922908307,1915,3526,850,45000,12712,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
58106.66666666667,0,1064,19616,4,1,50,1483,0,3,2,0.011239901650860555,3,3,595.8069688700776,1915,2847,700,30000,12713,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
199473.3333333333,0,1440,60641,4,1,54,543,0,4,2,0.7714878009886781,3,4,644.6656374482388,1915,6271,864,275000,12714,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
152193.33333333337,0,1134,39672,4,1,61,729,0,3,2,0.37538864342988054,3,4,1251.285057030421,1910,6111,867,210000,12715,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
216820,0,1010,60641,4,1,75,1045,0,4,2,0.7714878009886781,3,4,567.8125185058911,1920,6271,1013,185000,12716,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
284893.3333333333,0,1056,66179,4,1,48,1169,0,4,2,0.9644491376275959,3,3,0,1920,5682,720,247000,12717,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
359493.3333333333,0,1416,51932,4,1,62,1726,0,4,2,0.7040162525394593,3,4,780.3731466757107,1920,6399,992,438000,12718,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
240800,0,1887,29656,4,1,100,517,0,4,3,0.12742175856929955,3,3,236.6510072642465,1920,2684,1666,320000,12719,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
268990,1,1330,58952,4,1,100,1574,0,4,2,0.1003869792852265,3,4,775.4838206255525,1932,4393,1891,281000,12720,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
483153.3333333334,1,4484,81104,4,1,173,2349,0,4,3,0.3813446126447017,3,4,1264.7345327310309,1925,4492,12128,915000,12721,0,0,0,1,0,0,0,0,1,0,0,0,1,MODELLING
304733.33333333326,0,1224,58370,5,1,111,4352,0,4,2,0.6559463528123717,4,4,2040.7598733223817,1956,7307,3173,309800,12722,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
315171,1,1554,58370,5,1,94,1379,0,4,2,0.6559463528123717,4,4,1921.5651153498306,1961,7307,2507,388800,12723,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
226933.3333333333,1,1335,58321,4,1,100,2644,0,4,2,0.5636752790093258,3,3,346.9497258910168,1950,6541,1620,250000,12724,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
271726.6666666667,1,1440,47957,4,1,110,516,0,4,2,0.6533501541911971,3,4,648.5992147366817,1950,7134,1746,325000,12725,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
216733.33333333337,0,1504,39157,5,1,92,1233,0,4,2,0.07709987463435018,4,4,848.4995961831058,1925,4786,1495,216500,12726,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
215858,0,707,55652,3,1,38,1397,0,4,2,0.9170408381441095,2,4,67.84812687807698,1910,4677,675,131000,12727,0,0,1,0,0,0,0,1,0,0,0,1,0,MODELLING
155051.13333333333,1,1620,29615,5,1,75,1517,0,4,2,0.2560533565318254,4,4,868.7469318610591,1940,6897,1131,160000,12728,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
177826.66666666663,1,1664,60231,4,1,98,3028,0,4,2,0.5994654448262696,3,4,598.8100232157976,1950,7857,1568,265000,12729,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
156740,1,1080,28529,4,1,85,1464,0,4,2,0.4382229232386961,3,4,739.7973326304797,1950,3804,1275,170000,12730,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
586766.6666666666,0,3640,52019,4,1,160,550,1,3,4,0.5391330523780855,3,4,224.0964991208076,1925,3322,3626,1000000,12731,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
271646.6666666666,0,970,61542,3,1,53,1668,0,4,2,0.747020854021847,2,4,639.4671190671017,1940,4028,742,242500,12732,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
55050,0,854,28681,4,1,50,1924,0,4,2,0.03686856595642806,3,4,142.99966635971253,1920,4177,700,58250,12733,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
241400.00000000003,1,1342,36861,4,1,64,4017,0,4,2,0.2162048108032072,3,4,1141.7985143314356,1950,7109,1034,255000,12734,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
212214.30658145962,0,800,40202,4,1,47,798,0,4,2,0.20142966556037784,3,4,50.080221056950585,1920,3917,658,175000,12735,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
195564.9432632645,1,1344,60231,4,1,90,1786,0,4,2,0.5994654448262696,3,4,52.537226274495715,1947,7857,1440,140000,12736,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
72220.00000000001,0,1120,30958,4,1,46,1776,0,4,2,0.16422862313376566,3,5,119.947664150675,1935,6631,736,30000,12737,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
116760.00000000001,0,966,36360,4,1,57,717,0,4,2,0.2499500099980004,3,4,0,1930,5001,798,53000,12738,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
183424.76083833838,0,1240,43543,4,1,80,900,0,3,2,0.5046665535380961,3,4,274.4168410456694,1935,5893,1720,190000,12739,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
227660.00000000003,0,1408,55652,3,1,73,1562,0,3,2,0.9170408381441095,3,4,265.7707081956953,2009,4677,1162,310000,12740,0,0,1,0,0,1,0,0,0,0,0,0,1,MODELLING
153526.66666666666,0,1460,41537,4,1,80,2091,0,4,1,0.08686310620012277,3,4,188.7546922220934,1925,3258,1236,110000,12741,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
150476.1333333333,0,1046,29167,4,1,58,459,0,4,2,0.048880089097883925,3,4,384.87330101030676,1905,8081,1009,115000,12742,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
222880.53333333333,1,1296,53947,4,1,100,1443,0,4,2,0.5536472014548394,3,4,440.4186389165532,1962,4949,4794,214900,12743,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
287743.3333333334,0,1200,60341,4,1,100,2536,0,4,2,0.6157337367624811,3,4,1932.9351127966643,1972,3966,5500,355000,12744,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
265673.33333333326,0.725,1132,46799,4,1,83,2523,0,2,2,0.7902321857485989,3,4,1770.7502422476184,1957,3747,1321,280000,12745,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
265586.6666666667,0,1200,61542,4,1,59,2391,0,4,2,0.747020854021847,3,4,0,1925,4028,826,215000,12746,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
260333.3333333333,0,1110,61633,4,1,45,1447,0,3,2,0.7523260141421659,3,4,1226.1109019104515,1920,5374,623,278500,12747,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
